MNO,RFNSA ID,Latitude,Longitude,New in 2023,3G,4G,5G,Co_funded,ABS_REMOTENESS
TPG,3101016,-37.8048,145.0155,N,Y,Y,N,N,Major Cities of Australia
TPG,3102002,-37.7991,145.05072,N,Y,Y,N,N,Major Cities of Australia
TPG,3102003,-37.791449,145.048498,N,Y,Y,N,N,Major Cities of Australia
TPG,3103001,-37.792986,145.071277,N,Y,Y,Y,N,Major Cities of Australia
TPG,3103002,-37.80377,145.10242,N,Y,Y,N,N,Major Cities of Australia
TPG,3103005,-37.81236708,145.0787749,N,Y,Y,N,N,Major Cities of Australia
TPG,3103009,-37.803257,145.084362,N,Y,Y,Y,N,Major Cities of Australia
TPG,3104001,-37.794692,145.082494,N,Y,Y,Y,N,Major Cities of Australia
TPG,3104003,-37.78801,145.1057,N,Y,Y,Y,N,Major Cities of Australia
TPG,3105001,-37.760883,145.082686,N,Y,Y,N,N,Major Cities of Australia
TPG,3105002,-37.779328,145.079149,N,Y,Y,N,N,Major Cities of Australia
TPG,3105003,-37.755005,145.092066,N,Y,Y,N,N,Major Cities of Australia
TPG,3105004,-37.774804,145.091443,N,Y,Y,N,N,Major Cities of Australia
TPG,3105008,-37.765282,145.092162,N,Y,Y,N,N,Major Cities of Australia
TPG,3106001,-37.76925,145.14517,N,Y,Y,Y,N,Major Cities of Australia
TPG,3106004,-37.76569,145.17088,N,Y,Y,N,N,Major Cities of Australia
TPG,3106007,-37.75788,145.12982,N,Y,Y,N,N,Major Cities of Australia
TPG,3106009,-37.7639,145.15524,N,Y,Y,N,N,Major Cities of Australia
TPG,3106010,-37.775641,145.144035,N,Y,Y,Y,N,Major Cities of Australia
TPG,3107002,-37.76734,145.10592,N,Y,Y,N,N,Major Cities of Australia
TPG,3107005,-37.77462,145.12602,N,Y,Y,Y,N,Major Cities of Australia
TPG,3108001,-37.785195,145.125339,N,Y,Y,N,N,Major Cities of Australia
TPG,3108001,-37.785016,145.126189,N,Y,Y,Y,N,Major Cities of Australia
TPG,3108002,-37.79636,145.12475,N,Y,Y,N,N,Major Cities of Australia
TPG,3108005,-37.7736,145.11545,N,Y,Y,N,N,Major Cities of Australia
TPG,3108006,-37.786672,145.13304,N,Y,Y,N,N,Major Cities of Australia
TPG,3108007,-37.79408,145.110936,N,Y,Y,N,N,Major Cities of Australia
TPG,3108010,-37.78706,145.14181,N,Y,Y,Y,N,Major Cities of Australia
TPG,3109001,-37.790616,145.171848,N,Y,Y,N,N,Major Cities of Australia
TPG,3109002,-37.782808,145.165818,N,Y,Y,Y,N,Major Cities of Australia
TPG,3109004,-37.789378,145.160068,N,Y,Y,Y,N,Major Cities of Australia
TPG,3109005,-37.799916,145.159509,N,Y,Y,N,N,Major Cities of Australia
TPG,3109006,-37.747953,145.177665,N,Y,Y,N,N,Major Cities of Australia
TPG,3111001,-37.76625,145.18921,N,Y,Y,N,N,Major Cities of Australia
TPG,3111002,-37.797165,145.175951,N,Y,Y,N,N,Major Cities of Australia
TPG,3111005,-37.79403,145.21147,N,Y,Y,N,N,Major Cities of Australia
TPG,3111007,-37.80124,145.19651,N,Y,Y,N,N,Major Cities of Australia
TPG,3113005,-37.72822,145.22247,N,Y,Y,N,N,Major Cities of Australia
TPG,3113006,-37.759887,145.196499,N,Y,Y,N,N,Major Cities of Australia
TPG,3114003,-37.78069,145.19662,N,Y,Y,N,N,Major Cities of Australia
TPG,3114004,-37.788652,145.205259,N,Y,Y,N,N,Major Cities of Australia
TPG,3115002,-37.75336,145.27452,N,Y,Y,N,N,Major Cities of Australia
TPG,3115003,-37.72362,145.27365,N,Y,Y,N,N,Inner Regional Australia
TPG,3116002,-37.757053,145.312882,N,N,Y,N,N,Major Cities of Australia
TPG,3116002,-37.756422,145.311855,N,Y,Y,Y,N,Major Cities of Australia
TPG,3121001,-37.8306,145.0192,N,Y,Y,Y,N,Major Cities of Australia
TPG,3121002,-37.823464,144.991568,N,Y,Y,N,N,Major Cities of Australia
TPG,3121004,-37.82595321,145.0035792,N,Y,Y,N,N,Major Cities of Australia
TPG,3121006,-37.83272,144.99523,N,Y,Y,N,N,Major Cities of Australia
TPG,3121011,-37.81029,144.99408,N,Y,Y,N,N,Major Cities of Australia
TPG,3121013,-37.81084,145.00072,Y,Y,Y,N,N,Major Cities of Australia
TPG,3121014,-37.817675,144.99296,N,N,Y,N,N,Major Cities of Australia
TPG,3121017,-37.82,145.00951,N,Y,Y,N,N,Major Cities of Australia
TPG,3121024,-37.81309,145.010877,N,Y,Y,Y,N,Major Cities of Australia
TPG,3121025,-37.81675,144.98983,N,Y,Y,N,N,Major Cities of Australia
TPG,3121039,-37.81859,145.00168,N,Y,Y,Y,N,Major Cities of Australia
TPG,3121047,-37.827688,145.02039,Y,Y,Y,N,N,Major Cities of Australia
TPG,3122004,-37.82209,145.03943,N,Y,Y,N,N,Major Cities of Australia
TPG,3122005,-37.83776,145.041948,N,Y,Y,Y,N,Major Cities of Australia
TPG,3122006,-37.82107,145.02782,N,Y,Y,N,N,Major Cities of Australia
TPG,3122008,-37.82097,145.03597,N,Y,Y,N,N,Major Cities of Australia
TPG,3122011,-37.8286,145.03407,N,Y,N,N,N,Major Cities of Australia
TPG,3123001,-37.82437,145.04875,N,Y,Y,Y,N,Major Cities of Australia
TPG,3123007,-37.84577,145.04467,N,Y,N,N,N,Major Cities of Australia
TPG,3124001,-37.83388,145.07665,N,Y,Y,N,N,Major Cities of Australia
TPG,3124002,-37.84350409,145.0541145,N,Y,Y,N,N,Major Cities of Australia
TPG,3124003,-37.84247,145.06905,N,Y,Y,N,N,Major Cities of Australia
TPG,3124004,-37.834593,145.083343,N,Y,Y,Y,N,Major Cities of Australia
TPG,3124007,-37.83291,145.05611,N,Y,Y,Y,N,Major Cities of Australia
TPG,3124009,-37.846487,145.062288,N,Y,Y,Y,N,Major Cities of Australia
TPG,3124010,-37.82449,145.05773,N,Y,Y,N,N,Major Cities of Australia
TPG,3124011,-37.848308,145.079401,N,Y,Y,N,N,Major Cities of Australia
TPG,3124027,-37.829037,145.056407,N,Y,Y,Y,N,Major Cities of Australia
TPG,3125001,-37.84854957,145.0973704,N,N,Y,N,N,Major Cities of Australia
TPG,3125004,-37.848644,145.115828,N,Y,Y,Y,N,Major Cities of Australia
TPG,3125006,-37.858776,145.112024,N,Y,Y,Y,N,Major Cities of Australia
TPG,3126001,-37.82395,145.0841,N,Y,Y,N,N,Major Cities of Australia
TPG,3127001,-37.82737,145.10653,N,Y,Y,N,N,Major Cities of Australia
TPG,3127003,-37.82559,145.09793,N,Y,Y,Y,N,Major Cities of Australia
TPG,3127004,-37.81547,145.11492,N,Y,Y,N,N,Major Cities of Australia
TPG,3127006,-37.81507,145.09869,N,Y,Y,N,N,Major Cities of Australia
TPG,3127007,-37.83616,145.09768,N,Y,Y,N,N,Major Cities of Australia
TPG,3128002,-37.82862502,145.1121407,N,Y,Y,N,N,Major Cities of Australia
TPG,3128005,-37.8288,145.121,N,Y,Y,Y,N,Major Cities of Australia
TPG,3128007,-37.834143,145.13439,N,Y,Y,Y,N,Major Cities of Australia
TPG,3128009,-37.819597,145.121695,N,Y,Y,Y,N,Major Cities of Australia
TPG,3128011,-37.81796,145.12603,N,Y,Y,N,N,Major Cities of Australia
TPG,3128013,-37.83805,145.11805,N,Y,Y,N,N,Major Cities of Australia
TPG,3128016,-37.82037,145.12133,N,Y,Y,N,N,Major Cities of Australia
TPG,3128017,-37.813685,145.118811,N,Y,Y,N,N,Major Cities of Australia
TPG,3128019,-37.8138,145.1191,N,Y,Y,Y,N,Major Cities of Australia
TPG,3129001,-37.81303,145.13855,N,Y,Y,N,N,Major Cities of Australia
TPG,3129002,-37.80869,145.10838,N,N,Y,N,N,Major Cities of Australia
TPG,3129003,-37.80206,145.126451,N,Y,Y,Y,N,Major Cities of Australia
TPG,3130001,-37.82014,145.13863,N,Y,Y,N,N,Major Cities of Australia
TPG,3130004,-37.831434,145.146366,N,Y,Y,Y,N,Major Cities of Australia
TPG,3130007,-37.79941,145.14408,N,Y,Y,Y,N,Major Cities of Australia
TPG,3130012,-37.818509,145.155998,Y,Y,Y,Y,N,Major Cities of Australia
TPG,3131002,-37.83489,145.16531,N,Y,Y,N,N,Major Cities of Australia
TPG,3131003,-37.84809,145.16729,N,Y,Y,Y,N,Major Cities of Australia
TPG,3131004,-37.81875,145.17251,N,Y,Y,Y,N,Major Cities of Australia
TPG,3131005,-37.80468,145.177407,N,Y,Y,N,N,Major Cities of Australia
TPG,3131009,-37.82247,145.18335,N,Y,Y,Y,N,Major Cities of Australia
TPG,3131011,-37.81235,145.17145,N,Y,Y,N,N,Major Cities of Australia
TPG,3132003,-37.804609,145.189199,N,Y,Y,N,N,Major Cities of Australia
TPG,3132004,-37.82102,145.19251,N,Y,Y,N,N,Major Cities of Australia
TPG,3132007,-37.81582,145.19546,N,Y,Y,Y,N,Major Cities of Australia
TPG,3133001,-37.86067,145.19794,N,Y,Y,N,N,Major Cities of Australia
TPG,3133002,-37.836742,145.195379,N,Y,Y,N,N,Major Cities of Australia
TPG,3133003,-37.835018,145.18757,N,Y,Y,Y,N,Major Cities of Australia
TPG,3133011,-37.8557,145.18207,N,Y,Y,N,N,Major Cities of Australia
TPG,3133012,-37.84859,145.21226,N,Y,Y,N,N,Major Cities of Australia
TPG,3134003,-37.818535,145.215355,N,Y,Y,Y,N,Major Cities of Australia
TPG,3134004,-37.804354,145.221689,N,Y,Y,Y,N,Major Cities of Australia
TPG,3134006,-37.832086,145.22042,N,Y,Y,N,N,Major Cities of Australia
TPG,3134011,-37.814065,145.236827,N,Y,Y,N,N,Major Cities of Australia
TPG,3134012,-37.79428,145.236026,N,Y,Y,N,N,Major Cities of Australia
TPG,3134017,-37.81273,145.22904,N,Y,Y,N,N,Major Cities of Australia
TPG,3134017,-37.81273,145.22904,N,Y,Y,N,N,Major Cities of Australia
TPG,3134020,-37.80178,145.24746,N,Y,Y,N,N,Major Cities of Australia
TPG,3134022,-37.81107,145.21505,N,Y,Y,Y,N,Major Cities of Australia
TPG,3134025,-37.76706,145.24079,N,Y,Y,Y,N,Major Cities of Australia
TPG,3135001,-37.82821,145.24714,N,Y,Y,N,N,Major Cities of Australia
TPG,3135002,-37.825442,145.269278,N,Y,Y,N,N,Major Cities of Australia
TPG,3135003,-37.80694,145.25497,N,Y,Y,Y,N,Major Cities of Australia
TPG,3136002,-37.78252,145.27701,N,Y,Y,N,N,Major Cities of Australia
TPG,3136006,-37.8039,145.25994,N,Y,Y,N,N,Major Cities of Australia
TPG,3136012,-37.78711,145.29145,N,Y,Y,Y,N,Major Cities of Australia
TPG,3136015,-37.79252,145.2606,N,Y,Y,N,N,Major Cities of Australia
TPG,3136017,-37.77054,145.29487,N,Y,Y,Y,N,Major Cities of Australia
TPG,3136026,-37.803856,145.280209,N,Y,Y,Y,N,Major Cities of Australia
TPG,3137002,-37.80113,145.30401,N,Y,Y,N,N,Major Cities of Australia
TPG,3137003,-37.81969,145.30255,N,Y,Y,N,N,Major Cities of Australia
TPG,3137004,-37.803315,145.309424,N,Y,Y,N,N,Major Cities of Australia
TPG,3137005,-37.83413,145.31796,N,Y,Y,N,N,Major Cities of Australia
TPG,3138002,-37.76152,145.32613,N,Y,Y,Y,N,Major Cities of Australia
TPG,3138006,-37.78661,145.35283,N,Y,Y,N,N,Major Cities of Australia
TPG,3138008,-37.78584,145.32028,N,Y,Y,N,N,Major Cities of Australia
TPG,3138010,-37.78458,145.31145,N,Y,Y,N,N,Major Cities of Australia
TPG,3139002,-37.78267,145.52933,N,Y,Y,N,N,Inner Regional Australia
TPG,3139007,-37.79164,145.4238,N,Y,Y,N,N,Major Cities of Australia
TPG,3139008,-37.7867,145.4495,N,Y,Y,Y,N,Major Cities of Australia
TPG,3139010,-37.75979,145.40738,N,Y,Y,N,N,Major Cities of Australia
TPG,3139012,-37.78781,145.55828,N,Y,Y,N,N,Inner Regional Australia
TPG,3140001,-37.75863873,145.3526047,N,Y,Y,N,N,Major Cities of Australia
TPG,3140003,-37.75312,145.34933,N,Y,Y,Y,N,Major Cities of Australia
TPG,3140006,-37.75388,145.36317,N,Y,Y,N,N,Major Cities of Australia
TPG,3140008,-37.77726,145.36165,N,Y,Y,N,N,Major Cities of Australia
TPG,3140010,-37.77307,145.33064,N,Y,Y,N,N,Major Cities of Australia
TPG,3141001,-37.83183,145.00499,N,N,Y,Y,N,Major Cities of Australia
TPG,3141003,-37.839242,144.995965,N,Y,Y,N,N,Major Cities of Australia
TPG,3141004,-37.837617,144.986466,N,Y,Y,N,N,Major Cities of Australia
TPG,3141005,-37.84761,145.00103,N,Y,Y,N,N,Major Cities of Australia
TPG,3142003,-37.84234,145.01536,N,Y,Y,Y,N,Major Cities of Australia
TPG,3142004,-37.8405,145.00795,N,Y,Y,N,N,Major Cities of Australia
TPG,3142013,-37.8444,144.9997,N,Y,Y,Y,N,Major Cities of Australia
TPG,3142021,-37.83454,145.01965,N,Y,Y,Y,N,Major Cities of Australia
TPG,3143002,-37.85303,145.01189,N,Y,Y,N,N,Major Cities of Australia
TPG,3143003,-37.85608,145.02902,N,Y,Y,N,N,Major Cities of Australia
TPG,3144002,-37.851301,145.030406,N,Y,Y,Y,N,Major Cities of Australia
TPG,3144004,-37.84849788,145.041179,N,Y,Y,N,N,Major Cities of Australia
TPG,3144005,-37.83848,145.03337,N,Y,Y,Y,N,Major Cities of Australia
TPG,3144006,-37.85575,145.02082,N,Y,Y,N,N,Major Cities of Australia
TPG,3145002,-37.872511,145.067711,N,Y,Y,Y,N,Major Cities of Australia
TPG,3145004,-37.877254,145.043421,N,Y,Y,N,N,Major Cities of Australia
TPG,3145005,-37.87751,145.06942,N,Y,Y,N,N,Major Cities of Australia
TPG,3145006,-37.88654,145.08338,N,Y,Y,N,N,Major Cities of Australia
TPG,3145006,-37.886413,145.082992,N,Y,Y,Y,N,Major Cities of Australia
TPG,3146002,-37.86115,145.05451,N,Y,Y,N,N,Major Cities of Australia
TPG,3146004,-37.86373,145.03996,N,Y,Y,N,N,Major Cities of Australia
TPG,3146006,-37.86276,145.07063,N,Y,Y,N,N,Major Cities of Australia
TPG,3146013,-37.85874,145.06032,N,Y,Y,N,N,Major Cities of Australia
TPG,3147001,-37.864498,145.080897,N,Y,Y,Y,N,Major Cities of Australia
TPG,3147002,-37.865589,145.093048,N,Y,Y,N,N,Major Cities of Australia
TPG,3147005,-37.86934,145.06552,N,Y,Y,Y,N,Major Cities of Australia
TPG,3148001,-37.88091,145.09003,N,Y,Y,N,N,Major Cities of Australia
TPG,3148003,-37.89258489,145.0953712,N,Y,Y,N,N,Major Cities of Australia
TPG,3148005,-37.87539,145.09051,N,Y,Y,Y,N,Major Cities of Australia
TPG,3149002,-37.87348075,145.1380413,N,Y,Y,Y,N,Major Cities of Australia
TPG,3149003,-37.892,145.14329,N,Y,Y,N,N,Major Cities of Australia
TPG,3149007,-37.89659,145.13805,N,Y,Y,Y,N,Major Cities of Australia
TPG,3149009,-37.887411,145.112955,N,Y,Y,N,N,Major Cities of Australia
TPG,3149010,-37.87258,145.11633,N,Y,Y,Y,N,Major Cities of Australia
TPG,3149011,-37.85783,145.13177,N,Y,Y,Y,N,Major Cities of Australia
TPG,3149032,-37.87726,145.12847,N,Y,Y,N,N,Major Cities of Australia
TPG,3149035,-37.88981,145.12762,N,Y,Y,Y,N,Major Cities of Australia
TPG,3150001,-37.90583,145.16182,N,Y,Y,N,N,Major Cities of Australia
TPG,3150003,-37.8714,145.18012,N,Y,Y,N,N,Major Cities of Australia
TPG,3150005,-37.89765,145.17962,N,Y,Y,Y,N,Major Cities of Australia
TPG,3150006,-37.88142,145.16505,N,Y,Y,Y,N,Major Cities of Australia
TPG,3150007,-37.909337,145.189171,N,Y,Y,N,N,Major Cities of Australia
TPG,3150008,-37.898987,145.191847,N,Y,Y,N,N,Major Cities of Australia
TPG,3150009,-37.896817,145.172715,N,Y,Y,N,N,Major Cities of Australia
TPG,3150016,-37.87681,145.165207,N,Y,Y,N,N,Major Cities of Australia
TPG,3150019,-37.90507,145.20837,N,Y,Y,N,N,Major Cities of Australia
TPG,3150022,-37.88793,145.15827,N,Y,Y,Y,N,Major Cities of Australia
TPG,3151001,-37.85062,145.13492,N,Y,Y,Y,N,Major Cities of Australia
TPG,3151002,-37.858159,145.163644,N,Y,Y,Y,N,Major Cities of Australia
TPG,3151003,-37.852979,145.150358,N,Y,Y,Y,N,Major Cities of Australia
TPG,3152004,-37.87724,145.19983,N,Y,Y,N,N,Major Cities of Australia
TPG,3152005,-37.868772,145.238781,N,Y,Y,Y,N,Major Cities of Australia
TPG,3152005,-37.86883,145.23872,N,Y,Y,N,N,Major Cities of Australia
TPG,3152006,-37.84651,145.22622,N,Y,Y,Y,N,Major Cities of Australia
TPG,3152009,-37.851734,145.227122,N,Y,Y,N,N,Major Cities of Australia
TPG,3152013,-37.86026,145.22562,N,Y,Y,N,N,Major Cities of Australia
TPG,3152015,-37.86143,145.25236,N,Y,Y,Y,N,Major Cities of Australia
TPG,3153001,-37.845269,145.270502,N,Y,Y,N,N,Major Cities of Australia
TPG,3153002,-37.82384,145.28886,N,Y,Y,Y,N,Major Cities of Australia
TPG,3153003,-37.840652,145.264149,N,Y,Y,Y,N,Major Cities of Australia
TPG,3153006,-37.845889,145.249095,N,Y,Y,N,N,Major Cities of Australia
TPG,3153011,-37.85091,145.28433,N,Y,Y,N,N,Major Cities of Australia
TPG,3153012,-37.82661,145.27989,N,Y,Y,Y,N,Major Cities of Australia
TPG,3154001,-37.85245,145.31379,N,Y,Y,N,N,Major Cities of Australia
TPG,3155001,-37.86203,145.28203,N,Y,Y,Y,N,Major Cities of Australia
TPG,3155002,-37.86113,145.28792,N,Y,Y,N,N,Major Cities of Australia
TPG,3155006,-37.85998,145.26745,N,Y,Y,N,N,Major Cities of Australia
TPG,3155008,-37.84396,145.29911,N,Y,Y,Y,N,Major Cities of Australia
TPG,3155009,-37.83795,145.29239,N,Y,Y,N,N,Major Cities of Australia
TPG,3156004,-37.929729,145.28215,N,Y,Y,N,N,Major Cities of Australia
TPG,3156006,-37.94431,145.31718,N,Y,Y,Y,N,Major Cities of Australia
TPG,3156008,-37.87958893,145.264957,N,Y,Y,N,N,Major Cities of Australia
TPG,3156009,-37.88151,145.29088,N,Y,Y,Y,N,Major Cities of Australia
TPG,3156011,-37.88412,145.27957,N,Y,Y,N,N,Major Cities of Australia
TPG,3156014,-37.89210608,145.2996702,N,Y,Y,N,N,Major Cities of Australia
TPG,3156020,-37.9575,145.26385,N,Y,Y,N,N,Major Cities of Australia
TPG,3158001,-37.903956,145.317234,N,Y,Y,N,N,Major Cities of Australia
TPG,3159001,-37.919786,145.367362,N,Y,Y,Y,N,Major Cities of Australia
TPG,3160001,-37.90223,145.35227,N,Y,Y,N,N,Major Cities of Australia
TPG,3160002,-37.92679,145.35544,N,Y,Y,N,N,Major Cities of Australia
TPG,3161003,-37.86247,145.0141,N,Y,Y,N,N,Major Cities of Australia
TPG,3161004,-37.87246635,145.0239037,N,Y,Y,N,N,Major Cities of Australia
TPG,3161005,-37.887941,145.030306,N,Y,Y,N,N,Major Cities of Australia
TPG,3161006,-37.867712,145.011702,N,Y,Y,Y,N,Major Cities of Australia
TPG,3161009,-37.86668,145.0276,N,Y,Y,N,N,Major Cities of Australia
TPG,3162005,-37.88038,145.02285,N,Y,Y,N,N,Major Cities of Australia
TPG,3162008,-37.8943,145.02543,N,Y,Y,N,N,Major Cities of Australia
TPG,3162009,-37.87795,145.03855,N,Y,Y,Y,N,Major Cities of Australia
TPG,3163002,-37.89073,145.06703,N,Y,Y,N,N,Major Cities of Australia
TPG,3163003,-37.884334,145.056656,N,Y,Y,Y,N,Major Cities of Australia
TPG,3163004,-37.889646,145.044941,N,Y,Y,Y,N,Major Cities of Australia
TPG,3163009,-37.901322,145.054421,N,Y,Y,N,N,Major Cities of Australia
TPG,3163010,-37.88957,145.03781,N,Y,Y,Y,N,Major Cities of Australia
TPG,3164001,-38.024171,145.222449,N,Y,Y,Y,N,Major Cities of Australia
TPG,3165002,-37.910649,145.065219,N,Y,Y,Y,N,Major Cities of Australia
TPG,3165008,-37.907782,145.062828,N,Y,Y,N,N,Major Cities of Australia
TPG,3166002,-37.907982,145.076425,N,Y,Y,Y,N,Major Cities of Australia
TPG,3166003,-37.89884797,145.0893195,N,Y,Y,Y,N,Major Cities of Australia
TPG,3166004,-37.91106383,145.1105058,N,Y,Y,N,N,Major Cities of Australia
TPG,3166007,-37.899719,145.079839,N,Y,Y,N,N,Major Cities of Australia
TPG,3166009,-37.897881,145.111093,N,Y,Y,Y,N,Major Cities of Australia
TPG,3166014,-37.90361,145.09314,N,Y,Y,N,N,Major Cities of Australia
TPG,3166015,-37.90951,145.10089,N,Y,Y,N,N,Major Cities of Australia
TPG,3167002,-37.93225,145.0977,N,Y,Y,Y,N,Major Cities of Australia
TPG,3167003,-37.92186,145.08194,N,Y,Y,Y,N,Major Cities of Australia
TPG,3167007,-37.9098,145.0865,N,Y,Y,N,N,Major Cities of Australia
TPG,3168001,-37.912716,145.132583,N,Y,Y,N,N,Major Cities of Australia
TPG,3168005,-37.89936,145.1248,N,Y,Y,N,N,Major Cities of Australia
TPG,3168009,-37.9133,145.1467,N,Y,Y,Y,N,Major Cities of Australia
TPG,3168014,-37.91167,145.12162,N,Y,Y,Y,N,Major Cities of Australia
TPG,3168016,-37.920714,145.130857,Y,Y,Y,N,N,Major Cities of Australia
TPG,3168022,-37.9243,145.11932,N,Y,Y,Y,N,Major Cities of Australia
TPG,3168030,-37.95336,145.13499,N,Y,Y,Y,N,Major Cities of Australia
TPG,3168034,-37.90484,145.13701,N,Y,Y,Y,N,Major Cities of Australia
TPG,3168036,-37.91667,145.148799,N,Y,Y,N,N,Major Cities of Australia
TPG,3168038,-37.921,145.1363,N,Y,Y,Y,N,Major Cities of Australia
TPG,3169001,-37.94777,145.12952,N,Y,Y,N,N,Major Cities of Australia
TPG,3169004,-37.939,145.11766,N,Y,Y,N,N,Major Cities of Australia
TPG,3169007,-37.9532,145.12095,N,Y,Y,Y,N,Major Cities of Australia
TPG,3170001,-37.92043,145.15909,N,Y,Y,N,N,Major Cities of Australia
TPG,3170002,-37.92478,145.18772,N,Y,Y,N,N,Major Cities of Australia
TPG,3170003,-37.93665,145.19114,N,Y,Y,N,N,Major Cities of Australia
TPG,3170019,-37.927063,145.168075,N,Y,Y,Y,N,Major Cities of Australia
TPG,3170021,-37.92259,145.14618,N,Y,Y,N,N,Major Cities of Australia
TPG,3171001,-37.944945,145.171272,N,Y,Y,Y,N,Major Cities of Australia
TPG,3171002,-37.95673,145.1589,N,Y,Y,Y,N,Major Cities of Australia
TPG,3171003,-37.94718,145.15084,N,Y,Y,Y,N,Major Cities of Australia
TPG,3171004,-37.94056,145.14116,N,Y,Y,N,N,Major Cities of Australia
TPG,3171006,-37.931195,145.151167,N,Y,Y,Y,N,Major Cities of Australia
TPG,3171009,-37.932,145.14279,N,Y,Y,N,N,Major Cities of Australia
TPG,3171010,-37.94017,145.1701,N,Y,Y,Y,N,Major Cities of Australia
TPG,3171011,-37.9443,145.14897,N,Y,Y,N,N,Major Cities of Australia
TPG,3171013,-37.928283,145.143817,N,Y,Y,N,N,Major Cities of Australia
TPG,3172002,-37.9629,145.1488,N,Y,Y,N,N,Major Cities of Australia
TPG,3172003,-37.98382,145.13407,N,Y,Y,N,N,Major Cities of Australia
TPG,3172006,-37.967973,145.14034,N,Y,Y,N,N,Major Cities of Australia
TPG,3172007,-37.964509,145.111694,N,Y,Y,N,N,Major Cities of Australia
TPG,3172010,-37.971821,145.149487,N,Y,Y,N,N,Major Cities of Australia
TPG,3172012,-37.9813,145.11502,N,Y,Y,Y,N,Major Cities of Australia
TPG,3173003,-37.995228,145.173326,N,Y,Y,Y,N,Major Cities of Australia
TPG,3173004,-37.9854,145.14672,N,Y,Y,N,N,Major Cities of Australia
TPG,3173008,-38.005042,145.139427,N,Y,Y,Y,N,Major Cities of Australia
TPG,3173009,-37.986206,145.188363,N,Y,Y,N,N,Major Cities of Australia
TPG,3173010,-37.992676,145.173028,N,Y,Y,N,N,Major Cities of Australia
TPG,3173014,-38.013762,145.169687,N,Y,Y,Y,N,Major Cities of Australia
TPG,3173015,-37.99833,145.19043,N,Y,Y,N,N,Major Cities of Australia
TPG,3174004,-37.97808,145.16614,N,Y,Y,N,N,Major Cities of Australia
TPG,3174005,-37.959594,145.188449,N,Y,Y,Y,N,Major Cities of Australia
TPG,3174007,-37.968312,145.178114,N,Y,Y,N,N,Major Cities of Australia
TPG,3174008,-37.970112,145.16006,N,Y,Y,N,N,Major Cities of Australia
TPG,3174018,-37.95112,145.18066,N,Y,Y,Y,N,Major Cities of Australia
TPG,3175002,-37.985888,145.212908,N,Y,Y,Y,N,Major Cities of Australia
TPG,3175006,-38.025608,145.135076,N,Y,Y,Y,N,Major Cities of Australia
TPG,3175007,-37.98843,145.21607,N,Y,Y,Y,N,Major Cities of Australia
TPG,3175008,-38.016746,145.220543,N,Y,Y,Y,N,Major Cities of Australia
TPG,3175009,-37.94769,145.20315,N,Y,Y,Y,N,Major Cities of Australia
TPG,3175011,-37.975075,145.218825,N,Y,Y,Y,N,Major Cities of Australia
TPG,3175013,-37.94984,145.2101,N,Y,Y,N,N,Major Cities of Australia
TPG,3175015,-37.987753,145.201192,N,Y,Y,Y,N,Major Cities of Australia
TPG,3175017,-38.03775,145.20431,N,Y,Y,N,N,Major Cities of Australia
TPG,3175021,-38.008967,145.230834,N,Y,Y,N,N,Major Cities of Australia
TPG,3175025,-38.0517,145.15311,N,Y,Y,N,N,Major Cities of Australia
TPG,3175032,-37.99857,145.2264,N,Y,Y,Y,N,Major Cities of Australia
TPG,3175038,-37.963762,145.227808,N,Y,Y,Y,N,Major Cities of Australia
TPG,3175039,-37.97124,145.20156,N,Y,Y,N,N,Major Cities of Australia
TPG,3175040,-38.007566,145.202041,N,Y,Y,Y,N,Major Cities of Australia
TPG,3175052,-38.048899,145.188218,N,Y,Y,Y,N,Major Cities of Australia
TPG,3175057,-38.0659,145.23734,N,Y,Y,N,N,Major Cities of Australia
TPG,3177002,-37.99924,145.23268,N,Y,Y,N,N,Major Cities of Australia
TPG,3177003,-38.01175,145.24963,N,Y,Y,Y,N,Major Cities of Australia
TPG,3177005,-38.00011,145.23745,N,Y,Y,N,N,Major Cities of Australia
TPG,3178001,-37.904542,145.255894,N,Y,Y,Y,N,Major Cities of Australia
TPG,3178003,-37.92095,145.2382,N,Y,Y,N,N,Major Cities of Australia
TPG,3178007,-37.92854,145.23216,N,Y,Y,Y,N,Major Cities of Australia
TPG,3178009,-37.90472,145.24555,N,Y,Y,N,N,Major Cities of Australia
TPG,3178010,-37.92587,145.21996,N,Y,Y,N,N,Major Cities of Australia
TPG,3178014,-37.91923,145.21613,N,Y,Y,N,N,Major Cities of Australia
TPG,3178015,-37.9387,145.23351,N,Y,Y,Y,N,Major Cities of Australia
TPG,3179002,-37.897928,145.23062,N,N,Y,N,N,Major Cities of Australia
TPG,3179003,-37.887663,145.233572,N,Y,Y,N,N,Major Cities of Australia
TPG,3179007,-37.89734,145.21785,N,Y,Y,N,N,Major Cities of Australia
TPG,3180001,-37.89605,145.2558,N,Y,Y,N,N,Major Cities of Australia
TPG,3181001,-37.858941,145.004595,N,Y,Y,Y,N,Major Cities of Australia
TPG,3181003,-37.846268,144.982617,N,Y,Y,N,N,Major Cities of Australia
TPG,3181004,-37.84694,144.99367,N,Y,Y,N,N,Major Cities of Australia
TPG,3181006,-37.851597,144.993056,N,Y,Y,N,N,Major Cities of Australia
TPG,3181007,-37.857186,144.992583,N,Y,Y,Y,N,Major Cities of Australia
